n,chrms,starts,ends
4255,19,51657500,51762500
4256,19,51837500,51942500
4257,19,51977500,52162500
4258,19,52432500,52487500
4259,19,52642500,52742500
4261,19,53322500,53357500
4262,19,53362500,53447500
4263,19,53695000,54735000
4264,19,53942500,53977500
4265,19,54667500,54737500
4266,19,54985000,55435000
4267,19,55032500,55127500
4269,19,55652500,55927500
4270,19,55652500,56137500
4271,19,56032500,56142500
4272,19,56592500,56677500
4273,19,56592500,56842500
4274,19,56767500,56842500
4380,20,332500,627500
4381,20,335000,715000
4387,20,337500,457500
4498,20,542500,627500
4499,20,542500,722500
4551,20,797500,1092500
4552,20,797500,1192500
4553,20,797500,937500
4317,20,1292500,1417500
4324,20,1487500,1717500
4336,20,1947500,2152500
4339,20,1987500,2152500
4354,20,2332500,2432500
4366,20,3032500,3097500
4367,20,3032500,3292500
4410,20,3775000,4065000
4420,20,4087500,4157500
4421,20,4087500,4567500
4448,20,4582500,4702500
4449,20,4585000,5075000
4459,20,4742500,4927500
4460,20,4742500,5077500
4481,20,5187500,5427500
4500,20,5507500,5982500
4501,20,5507500,6057500
4502,20,5512500,5912500
4503,20,5515000,5765000
4508,20,5552500,5767500
4512,20,5575000,5625000
4543,20,6125000,7255000
4544,20,6125000,7835000
4549,20,6805000,7835000
4550,20,7915000,8695000
4554,20,8027500,8702500
4555,20,8115000,8365000
4556,20,8115000,8695000
4557,20,8117500,8282500
4558,20,9385000,9905000
4559,20,9392500,9587500
4560,20,9595000,11525000
4561,20,9602500,9892500
4562,20,9605000,10075000
4563,20,9955000,10405000
4310,20,10532500,11527500
4311,20,10535000,11185000
4312,20,10535000,11255000
4313,20,10655000,11195000
4314,20,10655000,11255000
4315,20,10655000,11525000
4316,20,11257500,11522500
4318,20,12907500,13082500
4319,20,13095000,13755000
4320,20,13102500,13527500
4321,20,13305000,13525000
4322,20,13802500,14042500
4323,20,14315000,15215000
4325,20,15692500,16452500
4326,20,16495000,16745000
4327,20,16782500,17412500
4328,20,16785000,17265000
4329,20,17482500,18252500
4330,20,17657500,17882500
4331,20,18395000,19635000
4332,20,18485000,20005000
4333,20,18615000,19645000
4334,20,19187500,19562500
4335,20,19187500,19642500
4337,20,19607500,19642500
4338,20,19767500,19977500
4340,20,19882500,19977500
4341,20,20057500,20552500
4342,20,20067500,20212500
4343,20,20342500,20547500
4344,20,20647500,20802500
4345,20,20842500,21482500
4346,20,21025000,21485000
4347,20,21217500,21482500
4348,20,21705000,22295000
4349,20,21785000,22225000
4350,20,22317500,22572500
4351,20,22317500,22667500
4352,20,22675000,23225000
4353,20,22675000,23325000
4355,20,23425000,23585000
4356,20,23775000,23975000
4357,20,24977500,25042500
4358,20,24977500,25382500
4359,20,25282500,25377500
4360,20,30047500,30092500
4361,20,30145000,30195000
4362,20,30145000,30315000
4363,20,30162500,30197500
4364,20,30237500,30322500
4365,20,30255000,30305000
4368,20,30415000,31235000
4369,20,30442500,30537500
4370,20,31105000,31365000
4371,20,31107500,31237500
4372,20,31262500,31367500
4373,20,31485000,31885000
4374,20,31492500,31682500
4375,20,32047500,32252500
4376,20,32447500,32717500
4377,20,32452500,32652500
4378,20,32892500,33102500
4379,20,32902500,33357500
4382,20,33125000,33295000
4383,20,33127500,33357500
4384,20,33417500,33547500
4385,20,33425000,33795000
4386,20,33462500,33547500
4388,20,33682500,33797500
4389,20,33732500,33857500
4390,20,33887500,34037500
4391,20,34582500,34722500
4392,20,34792500,35067500
4393,20,35242500,35517500
4394,20,35827500,36157500
4395,20,35895000,36015000
4396,20,35897500,36157500
4397,20,36005000,37465000
4398,20,36017500,36157500
4399,20,36195000,36855000
4400,20,36197500,36622500
4401,20,36547500,36617500
4402,20,36685000,37045000
4403,20,36687500,36852500
4404,20,36707500,36782500
4405,20,37275000,37375000
4406,20,37275000,37675000
4407,20,37277500,37527500
4408,20,37435000,37505000
4409,20,37555000,37675000
4411,20,37897500,38507500
4412,20,38512500,39327500
4413,20,38785000,39315000
4414,20,39425000,39575000
4415,20,39595000,39865000
4416,20,39602500,39967500
4417,20,39802500,39967500
4418,20,40372500,41812500
4419,20,40582500,41822500
4422,20,42075000,42825000
4423,20,42082500,42317500
4424,20,42082500,42712500
4425,20,42167500,42317500
4426,20,42167500,42712500
4427,20,42377500,42467500
4428,20,42377500,42712500
4429,20,42747500,42812500
4430,20,42747500,42937500
4431,20,42842500,42937500
4432,20,42842500,43012500
4433,20,42845000,43235000
4434,20,43017500,43237500
4435,20,43312500,43362500
4436,20,43312500,43497500
4437,20,43367500,43497500
4438,20,43672500,43722500
4439,20,43952500,44402500
4440,20,43992500,44067500
4441,20,44222500,44397500
4442,20,44647500,44717500
4443,20,44767500,45037500
4444,20,44937500,45037500
4445,20,45152500,45307500
4446,20,45185000,45315000
4447,20,45387500,46007500
4450,20,45827500,46012500
4451,20,45905000,46255000
4452,20,45907500,46012500
4453,20,46302500,47237500
4454,20,46417500,47237500
4455,20,46452500,46522500
4456,20,46482500,47237500
4457,20,46525000,47235000
4458,20,47272500,47522500
4461,20,47447500,47522500
4462,20,47747500,47832500
4463,20,47945000,48475000
4464,20,47947500,48152500
4465,20,48155000,48225000
4466,20,48227500,48462500
4467,20,48595000,49075000
4468,20,48597500,48692500
4469,20,48597500,48782500
4470,20,48735000,48785000
4471,20,48797500,49192500
4472,20,48802500,49077500
4473,20,49122500,49187500
4474,20,49407500,49922500
4475,20,49417500,49537500
4476,20,49602500,49937500
4477,20,49605000,50245000
4478,20,49992500,50242500
4479,20,50745000,50995000
4480,20,50925000,52815000
4482,20,52025000,52685000
4483,20,52027500,52557500
4484,20,52032500,52162500
4485,20,52195000,52815000
4486,20,52197500,52487500
4487,20,52197500,52557500
4488,20,52197500,52682500
4489,20,52202500,52272500
4490,20,52372500,52557500
4491,20,52447500,52527500
4492,20,52565000,53255000
4493,20,52567500,52817500
4494,20,52717500,52817500
4495,20,52717500,53252500
4496,20,52837500,53267500
4497,20,53285000,54925000
4504,20,55125000,55545000
4505,20,55125000,55625000
4506,20,55127500,55572500
4507,20,55127500,55917500
4509,20,55662500,55917500
4510,20,55662500,56167500
4511,20,55665000,56075000
4513,20,55957500,56167500
4514,20,55965000,56885000
4515,20,55977500,56052500
4516,20,56055000,57585000
4517,20,56085000,56785000
4518,20,56092500,56167500
4519,20,56172500,56757500
4520,20,56232500,56757500
4521,20,56812500,57267500
4522,20,56815000,57225000
4523,20,56815000,57425000
4524,20,56817500,57017500
4525,20,56885000,57225000
4526,20,56965000,57225000
4527,20,57225000,57415000
4528,20,57445000,57985000
4529,20,57445000,58075000
4530,20,57447500,57782500
4531,20,57482500,57557500
4532,20,57667500,57782500
4533,20,58172500,58327500
4534,20,58175000,58425000
4535,20,58525000,60475000
4536,20,58632500,60472500
4537,20,58785000,60465000
4538,20,60585000,60955000
4539,20,60587500,60702500
4540,20,60652500,60692500
4541,20,60882500,60957500
4542,20,60917500,60952500
4545,20,61607500,61642500
4546,20,62172500,62277500
4547,20,62337500,62487500
4548,20,62342500,62582500
4612,21,15635000,16955000
4613,21,15755000,17105000
4614,21,15907500,16057500
4617,21,16245000,16855000
4618,21,16445000,16855000
4619,21,17457500,17702500
4623,21,18765000,18945000
4627,21,18985000,19155000
4628,21,19052500,19277500
4644,21,22375000,24165000
4647,21,23277500,25182500
4650,21,26265000,26685000
4651,21,26267500,26412500
4652,21,26267500,26767500
4653,21,26415000,26755000
4654,21,26555000,26935000
4655,21,26792500,26937500
4656,21,26795000,26875000
4657,21,26795000,27105000
4658,21,26877500,26932500
4659,21,26935000,42735000
4660,21,26982500,27082500
4661,21,26982500,27232500
4662,21,26985000,28095000
4663,21,27255000,28095000
4664,21,27257500,27547500
4668,21,28212500,30117500
4669,21,28225000,29075000
4673,21,30445000,33035000
4674,21,30455000,30745000
4675,21,30465000,31225000
4676,21,30537500,30747500
4677,21,30607500,30667500
4680,21,30857500,31222500
4687,21,31415000,32455000
4690,21,31712500,32457500
4694,21,32207500,32457500
4696,21,32472500,32552500
4697,21,32472500,32977500
4698,21,32572500,32952500
4699,21,33165000,33635000
4700,21,33242500,33632500
4704,21,33772500,33972500
4705,21,34027500,34192500
4706,21,34205000,34815000
4707,21,34207500,34567500
4708,21,34305000,34815000
4709,21,34572500,34747500
4710,21,34572500,34817500
4716,21,35287500,35987500
4717,21,35295000,35615000
4718,21,35297500,35717500
4720,21,35757500,36002500
4722,21,35817500,36002500
4723,21,35887500,35962500
4724,21,36115000,37215000
4726,21,36265000,36415000
4727,21,36265000,36775000
4728,21,36425000,36775000
4734,21,37512500,37702500
4735,21,37792500,38302500
4736,21,37877500,37917500
4737,21,37877500,37957500
4738,21,37877500,38302500
4739,21,38002500,38302500
4741,21,38347500,38447500
4745,21,39085000,39505000
4746,21,39085000,39725000
4747,21,39532500,39727500
4748,21,39587500,39727500
4749,21,39875000,40515000
4750,21,40095000,40515000
4751,21,40552500,40762500
4752,21,40892500,42507500
4753,21,40897500,41087500
4754,21,42657500,42832500
4755,21,43242500,43532500
4756,21,43347500,43422500
4758,21,43567500,43957500
4759,21,43572500,43867500
4760,21,43575000,43685000
4761,21,43727500,43957500
4762,21,43735000,43865000
4766,21,44017500,44242500
4767,21,44337500,44532500
4768,21,44607500,45072500
4769,21,44785000,44835000
4770,21,45557500,45722500
4771,21,45557500,45902500
4772,21,45557500,46212500
4773,21,45562500,45662500
4774,21,45927500,46212500
4775,21,46217500,46357500
4776,21,46317500,46357500
4777,21,46367500,46547500
4778,21,46565000,47245000
4779,21,46567500,46867500
4780,21,46715000,47235000
4781,21,46972500,47062500
4782,21,46977500,47017500
4783,21,46977500,47237500
5029,22,17397500,17537500
5030,22,17405000,17985000
5033,22,17652500,17982500
5034,22,17695000,18255000
5036,22,18312500,18552500
5037,22,18592500,18627500
5041,22,18945000,20265000
5043,22,19162500,19462500
5048,22,19722500,19902500
5055,22,20147500,20272500
5060,22,20767500,20812500
5061,22,20775000,21055000
5062,22,20945000,21055000
5063,22,20962500,21042500
5065,22,22062500,22297500
5066,22,22382500,23252500
5067,22,22385000,23285000
5068,22,22522500,23482500
5069,22,22537500,23247500
5070,22,22537500,23287500
5071,22,22707500,23282500
5073,22,22935000,23035000
5074,22,23157500,23192500
5075,22,23175000,23635000
5078,22,23197500,23282500
5079,22,23275000,50975000
5081,22,23302500,23627500
5082,22,23305000,23725000
5083,22,23307500,23467500
5084,22,23522500,23622500
5086,22,23685000,25075000
5087,22,23885000,24105000
5088,22,23887500,24192500
5089,22,23937500,25832500
5090,22,23975000,24195000
5091,22,23982500,25712500
5092,22,24112500,24192500
5093,22,24717500,24917500
5094,22,24825000,24915000
5096,22,25035000,25145000
5101,22,25692500,25987500
5103,22,25855000,26725000
5104,22,25857500,26172500
5107,22,26172500,26727500
5108,22,26292500,26727500
5113,22,26765000,27045000
5114,22,26797500,26857500
5115,22,26895000,27045000
5117,22,27155000,28405000
5122,22,28282500,28407500
5124,22,28415000,29225000
5125,22,28417500,28987500
5127,22,28997500,29227500
5128,22,28997500,29437500
5129,22,28997500,29642500
5131,22,29252500,29437500
5132,22,29252500,29642500
5133,22,29562500,29597500
5134,22,29562500,29642500
5135,22,29785000,30485000
5136,22,29792500,29922500
5137,22,30032500,30402500
5138,22,30032500,30482500
5139,22,30502500,30657500
5140,22,30502500,30682500
5141,22,30502500,30787500
5143,22,30682500,30787500
5144,22,30787500,30877500
5145,22,30842500,30877500
5149,22,31032500,31152500
5150,22,31032500,31317500
5152,22,31487500,31627500
5158,22,31952500,32027500
5161,22,32062500,32342500
5162,22,32065000,32475000
5164,22,32145000,32345000
5165,22,32372500,32472500
5178,22,32922500,33022500
5179,22,32922500,33192500
5180,22,32922500,33382500
5182,22,33412500,33597500
5185,22,33695000,35525000
5186,22,33702500,33912500
5187,22,33702500,33972500
5188,22,33702500,34312500
5189,22,33702500,34487500
5191,22,33865000,35525000
5192,22,33912500,34312500
5193,22,33912500,34507500
5194,22,33917500,33972500
5196,22,34322500,34502500
5197,22,34325000,35545000
5198,22,34815000,35415000
5199,22,34815000,35545000
5202,22,35442500,35537500
5205,22,35745000,36515000
5206,22,35747500,35982500
5207,22,35747500,36017500
5208,22,35755000,36315000
5209,22,36027500,36522500
5212,22,36322500,36517500
5214,22,36537500,36577500
5217,22,36692500,36862500
5218,22,36945000,37375000
5219,22,37175000,37595000
5220,22,37177500,37252500
5221,22,37182500,37377500
5222,22,37255000,37375000
5223,22,37255000,37615000
5225,22,37262500,37297500
5226,22,37477500,37582500
5227,22,37662500,37852500
5228,22,37712500,37852500
5229,22,38022500,38077500
5232,22,38212500,38257500
5233,22,38212500,38357500
5236,22,39165000,39525000
5238,22,39267500,39397500
5239,22,39267500,39512500
5240,22,39267500,39547500
5241,22,39402500,39712500
5242,22,39407500,39512500
5243,22,39567500,39707500
5244,22,39567500,39917500
5245,22,39932500,40432500
5246,22,39932500,40742500
5250,22,40445000,40745000
5252,22,40832500,41042500
5253,22,40915000,41295000
5254,22,40922500,41042500
5256,22,41075000,41295000
5258,22,41347500,41482500
5259,22,41802500,41912500
5260,22,42092500,42337500
5261,22,42222500,42337500
5263,22,42567500,42832500
5264,22,43017500,43052500
5265,22,43057500,43162500
5266,22,43627500,43742500
5267,22,43672500,43742500
5268,22,43672500,43777500
5269,22,43785000,45025000
5270,22,44392500,44482500
5271,22,44392500,45022500
5272,22,44482500,45022500
5273,22,45092500,45132500
5274,22,45217500,45492500
5275,22,45667500,45832500
5276,22,45667500,45947500
5277,22,46012500,47987500
5278,22,46042500,46377500
5281,22,46407500,46512500
5282,22,46515000,46705000
5283,22,46515000,46945000
5284,22,46757500,46937500
5285,22,47615000,48885000
5286,22,50162500,50317500
5287,22,50162500,50467500
5288,22,50162500,50652500
5289,22,50327500,50467500
5290,22,50587500,50652500
5291,22,50692500,50937500
5292,22,50712500,50762500
9288,X,1575000,2535000
9291,X,1582500,1702500
9292,X,1585000,1775000
9293,X,1602500,1652500
9294,X,1657500,1697500
9299,X,1772500,2522500
9300,X,1772500,2722500
9322,X,2562500,2737500
9325,X,2947500,3547500
9380,X,5565000,6975000
9392,X,5935000,7005000
9393,X,5937500,7892500
9398,X,6655000,7005000
9411,X,7175000,7895000
9432,X,7967500,8702500
9438,X,8715000,9675000
9439,X,8782500,9677500
9440,X,8937500,9677500
9442,X,9322500,9427500
9443,X,9847500,10087500
9444,X,9847500,9962500
9445,X,9962500,10087500
9169,X,10152500,11152500
9170,X,10155000,10295000
9171,X,10162500,10582500
9193,X,11162500,11547500
9194,X,11162500,11792500
9196,X,11395000,11785000
9201,X,11552500,11787500
9202,X,11552500,11927500
9203,X,11555000,12785000
9204,X,11557500,11742500
9208,X,11805000,11925000
9218,X,12722500,12917500
9219,X,12835000,13495000
9220,X,12837500,12912500
9226,X,12967500,13107500
9227,X,12967500,13272500
9228,X,12967500,13507500
9230,X,12975000,14045000
9232,X,13017500,13107500
9236,X,13112500,13272500
9237,X,13112500,13502500
9243,X,13272500,13507500
9248,X,13525000,13765000
9249,X,13527500,13657500
9250,X,13527500,14052500
9255,X,13672500,13752500
9256,X,13672500,14052500
9259,X,13767500,14047500
9264,X,13922500,14052500
9265,X,14055000,15165000
9266,X,14065000,14545000
9267,X,14115000,14545000
9282,X,15362500,15487500
9283,X,15362500,15582500
9287,X,15512500,15582500
9289,X,15775000,16465000
9290,X,15777500,15992500
9295,X,16847500,17057500
9296,X,17265000,17705000
9297,X,17267500,17607500
9298,X,17555000,17705000
9301,X,18407500,19352500
9302,X,18415000,18915000
9303,X,18445000,19005000
9304,X,18695000,19355000
9305,X,18875000,19885000
9306,X,19065000,19355000
9307,X,19927500,20087500
9308,X,20267500,20462500
9309,X,20535000,21755000
9310,X,20545000,21495000
9311,X,22005000,22765000
9312,X,22007500,22077500
9313,X,22007500,22207500
9314,X,23712500,23922500
9315,X,23772500,23922500
9316,X,23992500,24152500
9317,X,24102500,24262500
9318,X,24395000,25165000
9319,X,24412500,24517500
9320,X,24772500,25162500
9321,X,24852500,25162500
9323,X,26675000,27205000
9324,X,26802500,27207500
9326,X,30157500,30527500
9327,X,30587500,30672500
9328,X,30592500,30732500
9329,X,30755000,31675000
9330,X,31057500,31312500
9331,X,31057500,31672500
9332,X,31232500,31437500
9333,X,31235000,31675000
9334,X,33457500,34317500
9335,X,37597500,37682500
9336,X,37605000,38035000
9337,X,37787500,38032500
9338,X,38617500,39102500
9339,X,38625000,38845000
9340,X,38627500,39007500
9341,X,39017500,39102500
9342,X,39675000,40025000
9343,X,39962500,40027500
9344,X,40402500,40502500
9345,X,40505000,41195000
9346,X,40507500,40977500
9347,X,40517500,40652500
9348,X,40732500,40977500
9349,X,40735000,40945000
9350,X,40945000,41195000
9351,X,41037500,41112500
9352,X,41415000,41615000
9353,X,41645000,43615000
9354,X,41655000,43415000
9355,X,41657500,42137500
9356,X,43207500,43407500
9357,X,43815000,44095000
9358,X,43815000,45045000
9359,X,45375000,45705000
9360,X,46245000,46655000
9361,X,46412500,46652500
9362,X,46505000,46655000
9363,X,46765000,46835000
9364,X,47052500,47382500
9365,X,47055000,47515000
9366,X,47055000,47885000
9367,X,47055000,56795000
9368,X,47422500,47507500
9369,X,47695000,47885000
9370,X,48107500,52642500
9371,X,49672500,50327500
9372,X,49675000,49845000
9373,X,51355000,52005000
9374,X,52005000,56785000
9375,X,52887500,55677500
9376,X,53342500,53467500
9377,X,53342500,53507500
9378,X,53712500,53847500
9379,X,54665000,55185000
9381,X,55675000,55945000
